stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,level_id,platform_code,asw_node_id,asw_stop_id,zone_region_type
U6269Z1,"Lhotky,křižovatka",50.403713,15.045464,"8",,0,,0,,A,6269,1,2
U6269Z2,"Lhotky,křižovatka",50.403782,15.045457,"8",,0,,0,,B,6269,2,2
U6270Z1,"Lhotky,Ovčín",50.399860,15.048548,"8",,0,,0,,A,6270,1,2
U6270Z2,"Lhotky,Ovčín",50.399891,15.048631,"8",,0,,0,,B,6270,2,2
U6271Z1,"Lhotky",50.395958,15.055808,"8",,0,,0,,A,6271,1,2
U6272Z1,"Petkovy,Čížovky",50.401455,15.078063,"8",,0,,0,,A,6272,1,2
U6272Z2,"Petkovy,Čížovky",50.401497,15.078103,"8",,0,,0,,B,6272,2,2
U6273Z1,"Domousnice",50.392082,15.101521,"8",,0,,0,,A,6273,1,2
U6273Z2,"Domousnice",50.392212,15.101718,"8",,0,,0,,B,6273,2,2
U6274Z1,"Veselice,dvůr",50.396534,15.127361,"9",,0,,0,,A,6274,1,2
U6274Z2,"Veselice,dvůr",50.396599,15.127446,"9",,0,,0,,B,6274,2,2
U6275Z1,"Veselice",50.398331,15.120176,"9",,0,,0,,A,6275,1,2
U6275Z2,"Veselice",50.398403,15.120111,"9",,0,,0,,B,6275,2,2
U6276Z1,"Řitonice",50.407955,15.106667,"8",,0,,0,,A,6276,1,2
U6276Z2,"Řitonice",50.408009,15.106649,"8",,0,,0,,B,6276,2,2
U6277Z1,"Řitonice,Domousnická",50.407780,15.109055,"8",,0,,0,,A,6277,1,2
U6277Z2,"Řitonice,Domousnická",50.407814,15.108857,"8",,0,,0,,B,6277,2,2
U6278Z1,"Domousnice,žel.zast.",50.397255,15.106979,"8",,0,,0,,A,6278,1,2
U6278Z2,"Domousnice,žel.zast.",50.397293,15.106860,"8",,0,,0,,B,6278,2,2
U6278Z3,"Domousnice,žel.zast.",50.397034,15.107352,"8",,0,,0,,C,6278,3,2
U6278Z4,"Domousnice,žel.zast.",50.397102,15.107382,"8",,0,,0,,D,6278,4,2
U6279Z1,"Petkovy,horní",50.411907,15.077898,"8",,0,,0,,A,6279,1,2
U6279Z2,"Petkovy,horní",50.411976,15.077884,"8",,0,,0,,B,6279,2,2
U6280Z1,"Dlouhá Lhota,U Lochmanů",50.419250,15.061321,"8",,0,,0,,A,6280,1,2
U6280Z2,"Dlouhá Lhota,U Lochmanů",50.419323,15.061316,"8",,0,,0,,B,6280,2,2
U6281Z1,"Dlouhá Lhota,U Zachařů",50.419735,15.052281,"8",,0,,0,,A,6281,1,2
U6281Z2,"Dlouhá Lhota,U Zachařů",50.419811,15.052273,"8",,0,,0,,B,6281,2,2
U6282Z1,"Sukorady",50.426453,15.030504,"8",,0,,0,,A,6282,1,2
U6282Z2,"Sukorady",50.426479,15.029969,"8",,0,,0,,B,6282,2,2
U6283Z1,"Sukorady,Martinovice",50.432816,15.043576,"8",,0,,0,,A,6283,1,2
U6283Z2,"Sukorady,Martinovice",50.432903,15.043297,"8",,0,,0,,B,6283,2,2
U6284Z1,"Dolní Bousov,Příhonská",50.435440,15.118010,"9",,0,,0,,A,6284,1,2
U6284Z2,"Dolní Bousov,Příhonská",50.435547,15.117999,"9",,0,,0,,B,6284,2,2
U6285Z1,"Dolní Bousov,nám.",50.438690,15.127901,"9",,0,,0,,A,6285,1,2
U6287Z1,"Dolní Bousov,Vlčí Pole",50.415325,15.136052,"9",,0,,0,,A,6287,1,2
U6287Z2,"Dolní Bousov,Vlčí Pole",50.415409,15.136165,"9",,0,,0,,B,6287,2,2
U6288Z1,"Ujkovice,křižovatka",50.364479,15.104185,"8",,0,,0,,A,6288,1,2
U6288Z2,"Ujkovice,křižovatka",50.364296,15.104458,"8",,0,,0,,B,6288,2,2
U6289Z1,"Ujkovice",50.364716,15.100736,"8",,0,,0,,A,6289,1,2
U6289Z2,"Ujkovice",50.364643,15.100763,"8",,0,,0,,B,6289,2,2
U6290Z1,"Rabakov",50.381676,15.102179,"8",,0,,0,,A,6290,1,2
U6290Z2,"Rabakov",50.381748,15.102077,"8",,0,,0,,B,6290,2,2
U6291Z1,"Rabakov,chaty",50.388340,15.101472,"8",,0,,0,,A,6291,1,2
U6291Z2,"Rabakov,chaty",50.388336,15.101412,"8",,0,,0,,B,6291,2,2
U6292Z1,"Domousnice,Skyšice",50.421310,15.106530,"8",,0,,0,,A,6292,1,2
U6292Z2,"Domousnice,Skyšice",50.421352,15.106471,"8",,0,,0,,B,6292,2,2
U6293Z1,"Dolní Bousov,rozc.Ošťovice",50.459858,15.131561,"9",,0,,0,,A,6293,1,2
U6293Z2,"Dolní Bousov,rozc.Ošťovice",50.459927,15.132108,"9",,0,,0,,B,6293,2,2
U6294Z1,"Obruby,Na Místech",50.455898,15.086642,"8,9",,0,,0,,A,6294,1,2
U6294Z2,"Obruby,Na Místech",50.455837,15.086607,"8,9",,0,,0,,B,6294,2,2
U6295Z1,"Obruby,U Holubičků",50.460041,15.082103,"8,9",,0,,0,,A,6295,1,2
U6295Z2,"Obruby,U Holubičků",50.460022,15.081919,"8,9",,0,,0,,B,6295,2,2
U6296Z1,"Přepeře",50.464214,15.104832,"9",,0,,0,,A,6296,1,2
U6296Z2,"Přepeře",50.464367,15.104698,"9",,0,,0,,B,6296,2,2
U6297Z1,"Dolní Bousov,Horní Bousov",50.461643,15.115112,"9",,0,,0,,A,6297,1,2
U6297Z2,"Dolní Bousov,Horní Bousov",50.461655,15.115896,"9",,0,,0,,B,6297,2,2
U6298Z1,"Dolní Bousov,V Lipkách",50.445187,15.126906,"9",,0,,0,,A,6298,1,2
U6298Z2,"Dolní Bousov,V Lipkách",50.445168,15.126998,"9",,0,,0,,B,6298,2,2
U6299Z1,"Přepeře,odb.Střehom",50.473309,15.111526,"9",,0,,0,,A,6299,1,2
U6299Z2,"Přepeře,odb.Střehom",50.473366,15.111623,"9",,0,,0,,B,6299,2,2
U6300Z1,"Dobšín",50.483067,15.111874,"9",,0,,0,,A,6300,1,2
U6300Z2,"Dobšín",50.483032,15.111947,"9",,0,,0,,B,6300,2,2
U6301Z1,"Dobšín,Kamenice,křiž.",50.490055,15.111620,"9",,0,,0,,A,6301,1,2
U6302Z1,"Dobšín,Kamenice",50.490425,15.102893,"9",,0,,0,,A,6302,1,2
U6302Z2,"Dobšín,Kamenice",50.490471,15.102824,"9",,0,,0,,B,6302,2,2
U6303Z1,"Kněžmost,Čížovka,rozhledna",50.482239,15.086090,"8",,0,,0,,A,6303,1,2
U6303Z2,"Kněžmost,Čížovka,rozhledna",50.482506,15.085978,"8",,0,,0,,B,6303,2,2
U6304Z1,"Kněžmost,Čížovka",50.487217,15.085104,"8",,0,,0,,A,6304,1,2
U6304Z2,"Kněžmost,Čížovka",50.487247,15.085167,"8",,0,,0,,B,6304,2,2
U6305Z1,"Kněžmost,Drhleny",50.489567,15.072000,"8",,0,,0,,A,6305,1,2
U6305Z2,"Kněžmost,Drhleny",50.489590,15.071874,"8",,0,,0,,B,6305,2,2
U6306Z1,"Kněžmost,Suhrovice",50.490433,15.058573,"8",,0,,0,,A,6306,1,2
U6306Z2,"Kněžmost,Suhrovice",50.490440,15.058687,"8",,0,,0,,B,6306,2,2
U6307Z1,"Kněžmost,Na Dolích",50.492287,15.050194,"8",,0,,0,,A,6307,1,2
U6307Z2,"Kněžmost,Na Dolích",50.492325,15.050092,"8",,0,,0,,B,6307,2,2
U6309Z1,"Kněžmost,Malobratřice,otočka",50.472046,15.078897,"8",,0,,0,,A,6309,1,2
U6309Z2,"Kněžmost,Malobratřice,otočka",50.472107,15.078852,"8",,0,,0,,B,6309,2,2
U6311Z1,"Kněžmost,Solec",50.471107,15.069423,"8",,0,,0,,A,6311,1,2
U6311Z2,"Kněžmost,Solec",50.471188,15.069498,"8",,0,,0,,B,6311,2,2
U6312Z1,"Kněžmost,Soleček",50.475964,15.059293,"8",,0,,0,,A,6312,1,2
U6312Z2,"Kněžmost,Soleček",50.476044,15.059349,"8",,0,,0,,B,6312,2,2
U6313Z1,"Branžež,na křižovatce",50.505032,15.057251,"9",,0,,0,,A,6313,1,2
U6313Z2,"Branžež,na křižovatce",50.504917,15.057588,"9",,0,,0,,B,6313,2,2
U6314Z1,"Branžež,Nová Ves,na kopečku",50.504326,15.063016,"9",,0,,0,,A,6314,1,2
U6314Z2,"Branžež,Nová Ves,na kopečku",50.504372,15.063004,"9",,0,,0,,B,6314,2,2
U6315Z1,"Branžež,Nová Ves",50.503250,15.068834,"9",,0,,0,,A,6315,1,2
U6315Z2,"Branžež,Nová Ves",50.503284,15.068738,"9",,0,,0,,B,6315,2,2
U6316Z1,"Branžež",50.507946,15.062480,"9",,0,,0,,A,6316,1,2
U6316Z2,"Branžež",50.508022,15.062459,"9",,0,,0,,B,6316,2,2
U6317Z1,"Branžež,Zakopaná",50.511787,15.077253,"9",,0,,0,,A,6317,1,2
U6317Z2,"Branžež,Zakopaná",50.511837,15.077271,"9",,0,,0,,B,6317,2,2
U6319Z1,"Kněžmost,Srbsko",50.507034,15.099767,"9",,0,,0,,A,6319,1,2
U6319Z2,"Kněžmost,Srbsko",50.507095,15.099765,"9",,0,,0,,B,6319,2,2
U6321Z1,"Senice",50.183537,15.207534,"7",,0,,0,,A,6321,1,2
U6321Z2,"Senice",50.183540,15.207287,"7",,0,,0,,B,6321,2,2
U6322Z1,"Svojetín",50.191513,13.629829,"8",,0,,0,,1,6322,1,2
U6322Z2,"Svojetín",50.191444,13.630012,"8",,0,,0,,2,6322,2,2
U6322Z3,"Svojetín",50.191425,13.628242,"8",,0,,0,,3,6322,3,2
U6323Z1,"Nová Ves u Bakova",50.489601,14.928318,"8",,0,,0,,A,6323,1,2
U6323Z2,"Nová Ves u Bakova",50.489754,14.928416,"8",,0,,0,,B,6323,2,2
U6324Z1,"Mnichovo Hradiště,Klášterská",50.527214,14.968653,"9",,0,,0,,A,6324,1,2
U6324Z2,"Mnichovo Hradiště,Klášterská",50.527214,14.969284,"9",,0,,0,,B,6324,2,2
U6325Z1,"Ptýrov,Čihátka",50.501812,14.932082,"8",,0,,0,,A,6325,1,2
U6325Z2,"Ptýrov,Čihátka",50.501831,14.932010,"8",,0,,0,,B,6325,2,2
U6326Z1,"Ptýrov,Braňka",50.510754,14.940410,"8",,0,,0,,A,6326,1,2
U6326Z2,"Ptýrov,Braňka",50.510681,14.939986,"8",,0,,0,,B,6326,2,2
U6327Z1,"Ptýrov,Maníkovice",50.517597,14.938076,"8",,0,,0,,A,6327,1,2
U6327Z2,"Ptýrov,Maníkovice",50.517616,14.937997,"8",,0,,0,,B,6327,2,2
U6328Z1,"Klášter Hradiště n.Jiz.,Ptýrovec",50.520855,14.942433,"9",,0,,0,,A,6328,1,2
U6328Z2,"Klášter Hradiště n.Jiz.,Ptýrovec",50.520893,14.942283,"9",,0,,0,,B,6328,2,2
U6329Z1,"Klášter Hradiště n.Jiz.,Habr",50.522415,14.941417,"9",,0,,0,,A,6329,1,2
U6329Z2,"Klášter Hradiště n.Jiz.,Habr",50.522076,14.941695,"9",,0,,0,,B,6329,2,2
U6330Z1,"Bílá Hlína",50.532848,14.925096,"9",,0,,0,,A,6330,1,2
U6330Z2,"Bílá Hlína",50.532597,14.925294,"9",,0,,0,,B,6330,2,2
U6331Z1,"Horní Bukovina",50.542969,14.925537,"9",,0,,0,,A,6331,1,2
U6331Z2,"Horní Bukovina",50.543007,14.925343,"9",,0,,0,,B,6331,2,2
U6332Z1,"Horní Bukovina,Dolní Bukovina",50.542755,14.935742,"9",,0,,0,,A,6332,1,2
U6332Z2,"Horní Bukovina,Dolní Bukovina",50.542686,14.935630,"9",,0,,0,,B,6332,2,2
U6333Z1,"Horní Bukovina,odb.",50.535667,14.937832,"9",,0,,0,,A,6333,1,2
U6333Z2,"Horní Bukovina,odb.",50.535660,14.937716,"9",,0,,0,,B,6333,2,2
U6334Z1,"Horní Bukovina,Dolní Bukovina,koupaliště",50.546803,14.933646,"9",,0,,0,,A,6334,1,2
U6334Z2,"Horní Bukovina,Dolní Bukovina,koupaliště",50.546787,14.933510,"9",,0,,0,,B,6334,2,2
U6335Z1,"Mukařov,Borovice",50.563969,14.931474,"10",,0,,0,,A,6335,1,2
U6335Z2,"Mukařov,Borovice",50.564003,14.931370,"10",,0,,0,,B,6335,2,2
U6335Z4,"Mukařov,Borovice",50.563553,14.931487,"10",,0,,0,,D,6335,4,2
U6336Z1,"Mukařov",50.567764,14.931744,"10",,0,,0,,A,6336,1,2
U6336Z2,"Mukařov",50.567829,14.931652,"10",,0,,0,,B,6336,2,2
U6337Z1,"Mukařov,Vicmanov",50.585281,14.921350,"10",,0,,0,,A,6337,1,2
U6338Z1,"Rokytá,Dolní Rokytá,rozc.",50.543781,14.894252,"10",,0,,0,,A,6338,1,2
U6338Z2,"Rokytá,Dolní Rokytá,rozc.",50.543636,14.894654,"10",,0,,0,,B,6338,2,2
U6338Z3,"Rokytá,Dolní Rokytá,rozc.",50.543846,14.893619,"10",,0,,0,,C,6338,3,2
U6338Z4,"Rokytá,Dolní Rokytá,rozc.",50.543983,14.893773,"10",,0,,0,,D,6338,4,2
U6339Z1,"Rokytá,Dolní Rokytá,ranč",50.549026,14.881011,"10",,0,,0,,A,6339,1,2
U6339Z2,"Rokytá,Dolní Rokytá,ranč",50.549114,14.881094,"10",,0,,0,,B,6339,2,2
U6340Z1,"Rokytá,Dolní Rokytá,ObÚ",50.554184,14.876582,"10",,0,,0,,A,6340,1,2
U6340Z2,"Rokytá,Dolní Rokytá,ObÚ",50.554173,14.876496,"10",,0,,0,,B,6340,2,2
U6341Z1,"Rokytá,Horní Rokytá,has.zbroj.",50.562756,14.869820,"10",,0,,0,,A,6341,1,2
U6341Z2,"Rokytá,Horní Rokytá,has.zbroj.",50.562599,14.869887,"10",,0,,0,,B,6341,2,2
U6342Z1,"Rokytá,Horní Rokytá,otočka",50.569736,14.858544,"10",,0,,0,,A,6342,1,2
U6343Z1,"Dolní Krupá,u mostu",50.544147,14.878225,"10",,0,,0,,A,6343,1,2
U6343Z2,"Dolní Krupá,u mostu",50.544067,14.878193,"10",,0,,0,,B,6343,2,2
U6344Z1,"Dolní Krupá,pošta",50.546150,14.870121,"10",,0,,0,,A,6344,1,2
U6344Z2,"Dolní Krupá,pošta",50.546047,14.870104,"10",,0,,0,,B,6344,2,2
U6345Z1,"Dolní Krupá,u lípy",50.550842,14.853817,"10",,0,,0,,A,6345,1,2
U6345Z2,"Dolní Krupá,u lípy",50.550808,14.853763,"10",,0,,0,,B,6345,2,2
U6346Z1,"Klášter Hradiště n.Jiz.",50.523346,14.944832,"9",,0,,0,,A,6346,1,2
U6346Z2,"Klášter Hradiště n.Jiz.",50.523346,14.945266,"9",,0,,0,,B,6346,2,2
U6347Z1,"Klášter Hradiště n.Jiz.,pod pivovarem",50.523880,14.945724,"9",,0,,0,,A,6347,1,2
U6347Z2,"Klášter Hradiště n.Jiz.,pod pivovarem",50.523811,14.945555,"9",,0,,0,,B,6347,2,2
U6348Z1,"Klášter Hradiště n.Jiz.,pošta",50.526638,14.947032,"9",,0,,0,,A,6348,1,2
U6348Z2,"Klášter Hradiště n.Jiz.,pošta",50.526459,14.947026,"9",,0,,0,,B,6348,2,2
U6350Z1,"Mnichovo Hradiště,Hněvousice",50.537159,14.965041,"9",,0,,0,,A,6350,1,2
U6350Z2,"Mnichovo Hradiště,Hněvousice",50.537159,14.964966,"9",,0,,0,,B,6350,2,2
U6351Z1,"Mnichovo Hradiště,Sychrov,u Jizery",50.553249,14.971623,"9",,0,,0,,A,6351,1,2
U6351Z2,"Mnichovo Hradiště,Sychrov,u Jizery",50.553272,14.971547,"9",,0,,0,,B,6351,2,2
U6352Z1,"Mnichovo Hradiště,za zámkem",50.530708,14.975468,"9",,0,,0,,A,6352,1,2
U6353Z1,"Mnichovo Hradiště,Podolí",50.546932,14.990757,"9",,0,,0,,A,6353,1,2
U6353Z2,"Mnichovo Hradiště,Podolí",50.546967,14.990683,"9",,0,,0,,B,6353,2,2
U6354Z1,"Mnichovo Hradiště,Dolení Kruhy",50.555679,14.998711,"9",,0,,0,,A,6354,1,2
U6354Z2,"Mnichovo Hradiště,Dolení Kruhy",50.555767,14.998734,"9",,0,,0,,B,6354,2,2
U6355Z1,"Mnichovo Hradiště,Hoření Kruhy",50.553268,15.005811,"9",,0,,0,,A,6355,1,2
U6356Z1,"Mnichovo Hradiště,Sychrov,Pazderna",50.554821,14.989658,"9",,0,,0,,A,6356,1,2
U6356Z2,"Mnichovo Hradiště,Sychrov,Pazderna",50.554783,14.989653,"9",,0,,0,,B,6356,2,2
U6357Z1,"Mnichovo Hradiště,Sychrov,u rybníka",50.555393,14.984636,"9",,0,,0,,A,6357,1,2
U6357Z2,"Mnichovo Hradiště,Sychrov,u rybníka",50.555347,14.984606,"9",,0,,0,,B,6357,2,2
U6358Z2,"Mnichovo Hradiště,Sychrov",50.553783,14.980087,"9",,0,,0,,B,6358,2,2
U6359Z1,"Mnichovo Hradiště,U Bažantnice",50.506653,14.969187,"9",,0,,0,,A,6359,1,2
U6359Z2,"Mnichovo Hradiště,U Bažantnice",50.506645,14.968860,"9",,0,,0,,B,6359,2,2
U6361Z1,"Mnichovo Hradiště,Veselá,Lhotická",50.500874,14.970493,"9",,0,,0,,A,6361,1,2
U6361Z2,"Mnichovo Hradiště,Veselá,Lhotická",50.500938,14.970516,"9",,0,,0,,B,6361,2,2
U6362Z1,"Mnichovo Hradiště,Lhotice",50.499321,14.997350,"9",,0,,0,,A,6362,1,2
U6362Z2,"Mnichovo Hradiště,Lhotice",50.499386,14.997311,"9",,0,,0,,B,6362,2,2
U6363Z1,"Mnichovo Hradiště,Dobrá Voda",50.509857,15.002657,"9",,0,,0,,A,6363,1,2
U6363Z2,"Mnichovo Hradiště,Dobrá Voda",50.509964,15.002688,"9",,0,,0,,B,6363,2,2
U6364Z1,"Mnichovo Hradiště,Jiráskova",50.519512,14.982315,"9",,0,,0,,A,6364,1,2
U6364Z2,"Mnichovo Hradiště,Jiráskova",50.519566,14.982373,"9",,0,,0,,B,6364,2,2
U6365Z1,"Boseň",50.504128,15.022751,"8",,0,,0,,A,6365,1,2
U6365Z2,"Boseň",50.503941,15.023121,"8",,0,,0,,B,6365,2,2
U6365Z3,"Boseň",50.503750,15.022910,"8",,0,,0,,C,6365,3,2
U6366Z1,"Boseň,pod Valečovem",50.508568,15.023765,"8",,0,,0,,A,6366,1,2
U6366Z2,"Boseň,pod Valečovem",50.508514,15.023670,"8",,0,,0,,B,6366,2,2
U6367Z1,"Boseň,Zásadka",50.514400,15.025846,"8",,0,,0,,A,6367,1,2
U6367Z2,"Boseň,Zásadka",50.514469,15.025749,"8",,0,,0,,B,6367,2,2
U6368Z1,"Boseň,Zápudov",50.516525,15.036331,"8",,0,,0,,A,6368,1,2
U6368Z2,"Boseň,Zápudov",50.516579,15.036310,"8",,0,,0,,B,6368,2,2
U6369Z1,"Boseň,Mužský",50.522144,15.041863,"8",,0,,0,,A,6369,1,2
U6370Z1,"Jivina",50.554745,14.946799,"10",,0,,0,,A,6370,1,2
U6370Z2,"Jivina",50.554886,14.946652,"10",,0,,0,,B,6370,2,2
U6370Z3,"Jivina",50.555016,14.946002,"10",,0,,0,,C,6370,3,2
U6371Z1,"Neveklovice",50.571564,14.948621,"10",,0,,0,,A,6371,1,2
U6371Z2,"Neveklovice",50.571529,14.948500,"10",,0,,0,,B,6371,2,2
U6372Z1,"Strážiště",50.592823,14.929959,"10",,0,,0,,A,6372,1,2
U6372Z2,"Strážiště",50.592735,14.929729,"10",,0,,0,,B,6372,2,2
U6373Z1,"Strážiště,Kozmice",50.614197,14.924147,"10",,0,,0,,A,6373,1,2
U6373Z2,"Strážiště,Kozmice",50.614231,14.924030,"10",,0,,0,,B,6373,2,2
U6374Z1,"Chocnějovice,Ouč",50.597076,14.942823,"10",,0,,0,,A,6374,1,2
U6374Z2,"Chocnějovice,Ouč",50.597012,14.942701,"10",,0,,0,,B,6374,2,2
U6375Z1,"Chocnějovice,Rostkov",50.589710,14.946473,"10",,0,,0,,A,6375,1,2
U6375Z2,"Chocnějovice,Rostkov",50.589691,14.946396,"10",,0,,0,,B,6375,2,2
U6376Z1,"Mohelnice n.Jiz.,Podhora",50.572651,14.960112,"10",,0,,0,,A,6376,1,2
U6376Z2,"Mohelnice n.Jiz.,Podhora",50.572994,14.959714,"10",,0,,0,,B,6376,2,2
U6377Z1,"Mohelnice n.Jiz.",50.559792,14.977953,"10",,0,,0,,A,6377,1,2
U6377Z2,"Mohelnice n.Jiz.",50.559555,14.977834,"10",,0,,0,,B,6377,2,2
U6378Z1,"Chocnějovice,Horní Mohelnice",50.566364,14.979019,"10",,0,,0,,A,6378,1,2
U6378Z2,"Chocnějovice,Horní Mohelnice",50.566353,14.978884,"10",,0,,0,,B,6378,2,2
U6379Z1,"Chocnějovice,odb.Sovenice",50.570316,14.979828,"10",,0,,0,,A,6379,1,2
U6379Z2,"Chocnějovice,odb.Sovenice",50.570324,14.979712,"10",,0,,0,,B,6379,2,2
U6380Z1,"Chocnějovice",50.576393,14.972831,"10",,0,,0,,A,6380,1,2
U6380Z2,"Chocnějovice",50.576202,14.972946,"10",,0,,0,,B,6380,2,2
U6381Z1,"Chocnějovice,Drahotická",50.579208,14.979689,"10",,0,,0,,A,6381,1,2
U6381Z2,"Chocnějovice,Drahotická",50.579288,14.979606,"10",,0,,0,,B,6381,2,2
U6382Z1,"Chocnějovice,Sovenická",50.579021,14.980236,"10",,0,,0,,A,6382,1,2
U6382Z2,"Chocnějovice,Sovenická",50.579010,14.980118,"10",,0,,0,,B,6382,2,2
U6383Z1,"Chocnějovice,Drahotice,u kapličky",50.580673,14.983471,"10",,0,,0,,A,6383,1,2
U6383Z2,"Chocnějovice,Drahotice,u kapličky",50.580620,14.983434,"10",,0,,0,,B,6383,2,2
U6384Z1,"Chocnějovice,Křivolačiny",50.583370,14.995021,"10",,0,,0,,A,6384,1,2
U6384Z2,"Chocnějovice,Křivolačiny",50.583408,14.994973,"10",,0,,0,,B,6384,2,2
U6385Z1,"Sezemice",50.585785,15.005155,"10",,0,,0,,A,6385,1,2
U6387Z1,"Chocnějovice,Sovenice",50.572216,14.993474,"10",,0,,0,,A,6387,1,2
U6387Z2,"Chocnějovice,Sovenice",50.572247,14.993629,"10",,0,,0,,B,6387,2,2
U6388Z1,"Chocnějovice,Sovenice,dolní rozc.",50.569340,15.001022,"10",,0,,0,,A,6388,1,2
U6388Z2,"Chocnějovice,Sovenice,dolní rozc.",50.569195,15.001002,"10",,0,,0,,B,6388,2,2
U6389Z1,"Koryta",50.571617,15.012150,"10",,0,,0,,A,6389,1,2
U6389Z2,"Koryta",50.571465,15.011982,"10",,0,,0,,B,6389,2,2
U6390Z1,"Loukovec",50.562057,15.015609,"10",,0,,0,,A,6390,1,2
U6392Z1,"Loukov,škola",50.560211,15.035788,"9",,0,,0,,A,6392,1,2
U6392Z2,"Loukov,škola",50.560116,15.035509,"9",,0,,0,,B,6392,2,2
U6393Z1,"Loukov,Na Veselici",50.552776,15.049655,"9",,0,,0,,A,6393,1,2
U6393Z2,"Loukov,Na Veselici",50.552837,15.049460,"9",,0,,0,,B,6393,2,2
U6394Z1,"Vinec,u hřbitova",50.400726,14.861457,"7",,0,,0,,A,6394,1,2
U6394Z2,"Vinec,u hřbitova",50.400677,14.861423,"7",,0,,0,,B,6394,2,2
U6395Z1,"Březina,náves",50.548103,15.032860,"9",,0,,0,,A,6395,1,2
U6396Z1,"Březina,Honsob",50.539520,15.019639,"9",,0,,0,,A,6396,1,2
U6396Z2,"Březina,Honsob",50.539654,15.019579,"9",,0,,0,,B,6396,2,2
U6397Z1,"Březina,Žabakor",50.547268,15.045886,"9",,0,,0,,A,6397,1,2
U6397Z2,"Březina,Žabakor",50.546677,15.044091,"9",,0,,0,,B,6397,2,2
U6398Z1,"Mnichovo Hradiště,Hoškovice",50.532375,15.002570,"9",,0,,0,,A,6398,1,2
U6398Z2,"Mnichovo Hradiště,Hoškovice",50.532196,15.001575,"9",,0,,0,,B,6398,2,2
U6399Z1,"Mnichovo Hradiště,Hoškovice,u trati",50.529377,15.000056,"9",,0,,0,,A,6399,1,2
U6399Z2,"Mnichovo Hradiště,Hoškovice,u trati",50.529217,15.000812,"9",,0,,0,,B,6399,2,2
U6400Z1,"Mnichovo Hradiště,Dneboh",50.526192,15.020342,"9",,0,,0,,A,6400,1,2
U6400Z2,"Mnichovo Hradiště,Dneboh",50.526291,15.020329,"9",,0,,0,,B,6400,2,2
U6401Z1,"Mnichovo Hradiště,Olšina",50.536980,15.031590,"9",,0,,0,,A,6401,1,2
U6401Z2,"Mnichovo Hradiště,Olšina",50.537960,15.032726,"9",,0,,0,,B,6401,2,2
U6402Z1,"Žďár,Břehy,obecní úřad",50.559917,15.061316,"10",,0,,0,,A,6402,1,2
U6402Z2,"Žďár,Břehy,obecní úřad",50.559978,15.061368,"10",,0,,0,,B,6402,2,2
U6403Z1,"Žďár,Doubrava",50.554890,15.068135,"10",,0,,0,,A,6403,1,2
U6403Z2,"Žďár,Doubrava",50.554871,15.068285,"10",,0,,0,,B,6403,2,2
U6404Z1,"Žďár,Příhrazská",50.547050,15.072976,"10",,0,,0,,A,6404,1,2
U6404Z2,"Žďár,Příhrazská",50.547104,15.073036,"10",,0,,0,,B,6404,2,2
U6405Z1,"Žďár,u kostela",50.543049,15.084054,"10",,0,,0,,A,6405,1,2
U6405Z2,"Žďár,u kostela",50.543159,15.084035,"10",,0,,0,,B,6405,2,2
U6406Z1,"Žďár,Žehrov",50.530098,15.100470,"10",,0,,0,,A,6406,1,2
U6406Z2,"Žďár,Žehrov",50.530144,15.100579,"10",,0,,0,,B,6406,2,2
U6407Z1,"Řepín,Libeňská",50.361713,14.636316,"5",,0,,0,,A,6407,1,2
U6407Z2,"Řepín,Libeňská",50.361725,14.636433,"5",,0,,0,,B,6407,2,2
U6408Z1,"Milostín,Povlčín",50.197254,13.655306,"8",,0,,0,,1,6408,1,2
U6408Z3,"Milostín,Povlčín",50.196926,13.653905,"8",,0,,0,,3,6408,3,2
U6409Z1,"Obrubce",50.447746,15.064518,"8,9",,0,,0,,A,6409,1,2
U6410Z1,"Plazy,Kolomutská",50.409821,14.976186,"7",,0,,0,,A,6410,1,2
U6410Z2,"Plazy,Kolomutská",50.410118,14.976199,"7",,0,,0,,B,6410,2,2
U6411Z1,"Krakovany",50.068661,15.368049,"8",,0,,0,,A,6411,1,2
U6411Z2,"Krakovany",50.068542,15.367990,"8",,0,,0,,B,6411,2,2
U6412Z1,"Katusice,Valovice",50.459927,14.754388,"7",,0,,0,,A,6412,1,2
U6412Z2,"Katusice,Valovice",50.459850,14.754317,"7",,0,,0,,B,6412,2,2
U6413Z1,"Kováň",50.424301,14.778469,"6",,0,,0,,A,6413,1,2
U6413Z2,"Kováň",50.424229,14.778577,"6",,0,,0,,B,6413,2,2
U6414Z1,"Katusice,Spikaly",50.435532,14.767152,"6",,0,,0,,A,6414,1,2
U6414Z2,"Katusice,Spikaly",50.435417,14.767039,"6",,0,,0,,B,6414,2,2
U6416Z1,"Bělá p.Bezd.,Březinka,rozc.Valovice",50.473423,14.754562,"8",,0,,0,,A,6416,1,2
U6416Z2,"Bělá p.Bezd.,Březinka,rozc.Valovice",50.473488,14.754552,"8",,0,,0,,B,6416,2,2
U6417Z1,"Bělá p.Bezd.,Březinka",50.478371,14.777064,"8",,0,,0,,A,6417,1,2
U6417Z2,"Bělá p.Bezd.,Březinka",50.478455,14.777062,"8",,0,,0,,B,6417,2,2
U6419Z1,"Tři Dvory",50.031715,15.256801,"7",,0,,0,,A,6419,1,2
